time,open,high,low,close,tick_volume,spread,real_volume
2025-03-05 12:00:00,1.07117,1.0715,1.06988,1.07032,1472,1,0
2025-03-05 12:15:00,1.07033,1.0707,1.06834,1.06877,1752,1,0
2025-03-05 12:30:00,1.06876,1.06949,1.06874,1.06901,1351,1,0
2025-03-05 12:45:00,1.06901,1.06975,1.06897,1.0697,1242,1,0
2025-03-05 13:00:00,1.06971,1.06984,1.06829,1.06854,1056,1,0
2025-03-05 13:15:00,1.06853,1.0689899999999999,1.06765,1.06802,1203,1,0
2025-03-05 13:30:00,1.06803,1.06867,1.06771,1.06818,1197,1,0
2025-03-05 13:45:00,1.06818,1.0683799999999999,1.06763,1.06786,1327,1,0
2025-03-05 14:00:00,1.06787,1.06969,1.06786,1.06968,2009,1,0
2025-03-05 14:15:00,1.06966,1.07034,1.06926,1.07031,1578,1,0
2025-03-05 14:30:00,1.07031,1.0713,1.06999,1.07128,1631,1,0
2025-03-05 14:45:00,1.07128,1.07139,1.06939,1.06957,2161,1,0
2025-03-05 15:00:00,1.06958,1.07003,1.06857,1.06915,2771,1,0
2025-03-05 15:15:00,1.06915,1.07087,1.06913,1.07068,2415,1,0
2025-03-05 15:30:00,1.07068,1.07193,1.07042,1.07054,2342,1,0
2025-03-05 15:45:00,1.07053,1.07228,1.07053,1.07158,2648,1,0
2025-03-05 16:00:00,1.07157,1.07414,1.07139,1.07357,2593,1,0
2025-03-05 16:15:00,1.07357,1.07523,1.07214,1.07508,2092,1,0
2025-03-05 16:30:00,1.07509,1.07769,1.07483,1.07623,2708,1,0
2025-03-05 16:45:00,1.07623,1.07723,1.07567,1.07694,3067,1,0
2025-03-05 17:00:00,1.07705,1.07709,1.0742,1.07426,3625,1,0
2025-03-05 17:15:00,1.07426,1.07559,1.07409,1.07541,2836,1,0
2025-03-05 17:30:00,1.07544,1.07614,1.07479,1.07557,2332,1,0
2025-03-05 17:45:00,1.07555,1.07691,1.07532,1.07651,2815,1,0
2025-03-05 18:00:00,1.07651,1.07868,1.07609,1.07782,2410,1,0
2025-03-05 18:15:00,1.07783,1.0781,1.07697,1.07711,2010,1,0
2025-03-05 18:30:00,1.07711,1.07738,1.07628,1.0766499999999999,2140,1,0
2025-03-05 18:45:00,1.07667,1.0784,1.07618,1.07668,2385,1,0
2025-03-05 19:00:00,1.07669,1.07854,1.07622,1.07818,2818,1,0
2025-03-05 19:15:00,1.07818,1.07863,1.07724,1.07841,1984,1,0
2025-03-05 19:30:00,1.0784,1.07879,1.078,1.07847,1645,1,0
2025-03-05 19:45:00,1.07847,1.07871,1.07796,1.07851,1565,1,0
2025-03-05 20:00:00,1.07853,1.07886,1.0765,1.07756,2696,1,0
2025-03-05 20:15:00,1.07756,1.0783800000000001,1.07724,1.0773,1572,1,0
2025-03-05 20:30:00,1.07729,1.07784,1.0765500000000001,1.07668,1550,1,0
2025-03-05 20:45:00,1.07669,1.07738,1.07638,1.07735,1311,1,0
2025-03-05 21:00:00,1.07736,1.07763,1.07699,1.07754,1156,1,0
2025-03-05 21:15:00,1.07755,1.078,1.07728,1.07788,1196,1,0
2025-03-05 21:30:00,1.07789,1.07858,1.07789,1.07851,880,1,0
2025-03-05 21:45:00,1.07851,1.07908,1.07839,1.07901,1150,1,0
2025-03-05 22:00:00,1.079,1.0794,1.07877,1.07904,747,1,0
2025-03-05 22:15:00,1.07903,1.07949,1.07886,1.07947,748,1,0
2025-03-05 22:30:00,1.07946,1.07967,1.07929,1.07961,655,1,0
2025-03-05 22:45:00,1.07962,1.07962,1.07907,1.0792,846,1,0
2025-03-05 23:00:00,1.07921,1.07926,1.07854,1.07868,515,1,0
2025-03-05 23:15:00,1.07868,1.07907,1.07857,1.07905,318,1,0
2025-03-05 23:30:00,1.07906,1.0792,1.07904,1.07907,508,1,0
2025-03-05 23:45:00,1.07907,1.07913,1.07895,1.0789900000000001,267,1,0
2025-03-06 00:00:00,1.07902,1.07905,1.07887,1.07901,32,1,0
2025-03-06 00:15:00,1.07903,1.07925,1.07901,1.07925,35,4,0
2025-03-06 00:30:00,1.07923,1.0793,1.07894,1.07902,136,1,0
2025-03-06 00:45:00,1.07902,1.07919,1.07898,1.07904,64,1,0
2025-03-06 01:00:00,1.0790899999999999,1.07948,1.07896,1.07905,296,1,0
2025-03-06 01:15:00,1.07906,1.07927,1.07871,1.07916,233,1,0
2025-03-06 01:30:00,1.07917,1.07942,1.07877,1.07929,280,1,0
2025-03-06 01:45:00,1.07928,1.0795,1.07926,1.07942,326,1,0
2025-03-06 02:00:00,1.07942,1.07982,1.07906,1.07933,529,1,0
2025-03-06 02:15:00,1.07932,1.08,1.07872,1.07962,697,1,0
2025-03-06 02:30:00,1.07959,1.08011,1.07948,1.08,524,1,0
2025-03-06 02:45:00,1.08,1.08029,1.07934,1.07944,856,1,0
2025-03-06 03:00:00,1.07944,1.07979,1.07894,1.07971,846,1,0
2025-03-06 03:15:00,1.07969,1.08016,1.07949,1.08006,517,1,0
2025-03-06 03:30:00,1.08009,1.08156,1.07991,1.08149,826,1,0
2025-03-06 03:45:00,1.08149,1.08201,1.08134,1.0815,1002,1,0
2025-03-06 04:00:00,1.0815,1.08192,1.08101,1.08137,930,1,0
2025-03-06 04:15:00,1.08136,1.08136,1.07977,1.08037,1024,1,0
2025-03-06 04:30:00,1.08038,1.0809,1.08015,1.08029,908,1,0
2025-03-06 04:45:00,1.08029,1.08075,1.08026,1.0805,698,1,0
2025-03-06 05:00:00,1.08053,1.08053,1.07966,1.07975,683,1,0
2025-03-06 05:15:00,1.07975,1.07987,1.07928,1.07964,683,1,0
2025-03-06 05:30:00,1.07962,1.07971,1.07925,1.0794,565,1,0
2025-03-06 05:45:00,1.07943,1.07948,1.0788,1.07896,452,1,0
2025-03-06 06:00:00,1.07895,1.0789900000000001,1.0784,1.07878,508,1,0
2025-03-06 06:15:00,1.07878,1.07925,1.07871,1.07893,401,1,0
2025-03-06 06:30:00,1.07893,1.07985,1.07893,1.07985,494,1,0
2025-03-06 06:45:00,1.07985,1.08041,1.07979,1.08033,362,1,0
2025-03-06 07:00:00,1.08034,1.0807,1.08,1.08006,530,1,0
2025-03-06 07:15:00,1.08006,1.08037,1.08003,1.08031,714,1,0
2025-03-06 07:30:00,1.0803,1.08069,1.08014,1.08028,696,1,0
2025-03-06 07:45:00,1.08024,1.08117,1.08016,1.08102,788,1,0
2025-03-06 08:00:00,1.08102,1.08191,1.08095,1.08189,1016,1,0
2025-03-06 08:15:00,1.0819,1.08199,1.08091,1.08103,995,1,0
2025-03-06 08:30:00,1.08098,1.08105,1.08017,1.08072,855,1,0
2025-03-06 08:45:00,1.08071,1.08073,1.07991,1.08027,880,1,0
2025-03-06 09:00:00,1.08027,1.08178,1.0802100000000001,1.08046,1689,1,0
2025-03-06 09:15:00,1.08047,1.08072,1.07918,1.08012,1612,1,0
2025-03-06 09:30:00,1.08013,1.08212,1.07993,1.08156,1829,1,0
2025-03-06 09:45:00,1.08155,1.08223,1.07965,1.0799,2792,1,0
2025-03-06 10:00:00,1.07992,1.08101,1.07931,1.08029,2639,1,0
2025-03-06 10:15:00,1.0803,1.08061,1.07934,1.08028,2907,1,0
2025-03-06 10:30:00,1.08027,1.0812599999999999,1.07974,1.08089,2612,1,0
2025-03-06 10:45:00,1.08091,1.08167,1.08008,1.0801,2213,1,0
2025-03-06 11:00:00,1.08008,1.08028,1.07912,1.07962,2082,1,0
2025-03-06 11:15:00,1.07962,1.07974,1.07863,1.07924,2137,1,0
2025-03-06 11:30:00,1.07926,1.07937,1.07804,1.07932,2191,1,0
2025-03-06 11:45:00,1.07931,1.08068,1.07922,1.07999,1628,1,0
2025-03-06 12:00:00,1.07997,1.08035,1.07926,1.07933,1685,1,0
2025-03-06 12:15:00,1.07933,1.07947,1.07826,1.07892,1758,1,0
2025-03-06 12:30:00,1.0789,1.08015,1.07871,1.0796000000000001,1309,1,0
2025-03-06 12:45:00,1.07961,1.0796999999999999,1.07887,1.07919,1337,1,0
2025-03-06 13:00:00,1.07918,1.07967,1.0784799999999999,1.07967,1185,1,0
2025-03-06 13:15:00,1.07965,1.07982,1.07831,1.0785,1385,1,0
2025-03-06 13:30:00,1.07852,1.08009,1.07847,1.08002,1300,1,0
2025-03-06 13:45:00,1.08002,1.0801,1.0791,1.07991,1162,1,0
2025-03-06 14:00:00,1.07992,1.08062,1.07953,1.08054,1065,1,0
2025-03-06 14:15:00,1.08052,1.08064,1.07969,1.08025,863,1,0
2025-03-06 14:30:00,1.08024,1.08067,1.07954,1.08013,1381,1,0
2025-03-06 14:45:00,1.0801,1.08067,1.0788,1.08,1481,1,0
2025-03-06 15:00:00,1.08002,1.08015,1.0792,1.07939,1737,1,0
2025-03-06 15:15:00,1.07947,1.08453,1.07904,1.08156,3550,1,0
2025-03-06 15:30:00,1.08155,1.08266,1.08051,1.08196,2282,1,0
2025-03-06 15:45:00,1.08197,1.08375,1.08159,1.0826,2552,1,0
2025-03-06 16:00:00,1.0826,1.08411,1.08112,1.08259,3600,1,0
2025-03-06 16:15:00,1.08261,1.08323,1.08166,1.08235,3069,1,0
2025-03-06 16:30:00,1.08237,1.08356,1.08147,1.08324,3189,1,0
2025-03-06 16:45:00,1.08323,1.08396,1.08228,1.0836999999999999,3118,1,0
2025-03-06 17:00:00,1.0836999999999999,1.08535,1.08358,1.08389,3325,1,0
2025-03-06 17:15:00,1.08389,1.08392,1.08235,1.08313,2615,1,0
2025-03-06 17:30:00,1.08313,1.08315,1.082,1.08214,2507,1,0
2025-03-06 17:45:00,1.08214,1.08217,1.08114,1.08171,2442,1,0
2025-03-06 18:00:00,1.08171,1.08295,1.08162,1.08268,2131,1,0
2025-03-06 18:15:00,1.08271,1.0838,1.08219,1.08316,1914,1,0
2025-03-06 18:30:00,1.08317,1.08366,1.08213,1.08243,3071,1,0
2025-03-06 18:45:00,1.08239,1.08257,1.08153,1.08174,1641,1,0
2025-03-06 19:00:00,1.08174,1.08222,1.08064,1.08067,2230,1,0
2025-03-06 19:15:00,1.08067,1.08107,1.08006,1.08099,1861,1,0
2025-03-06 19:30:00,1.081,1.08113,1.07972,1.07987,1620,1,0
2025-03-06 19:45:00,1.07986,1.07988,1.07915,1.0796999999999999,1708,1,0
2025-03-06 20:00:00,1.07969,1.08018,1.07941,1.07969,1578,1,0
2025-03-06 20:15:00,1.0796999999999999,1.07997,1.07864,1.0787,1356,1,0
2025-03-06 20:30:00,1.07869,1.07895,1.07658,1.0766,1354,1,0
2025-03-06 20:45:00,1.07662,1.0784,1.07657,1.0783800000000001,1436,1,0
2025-03-06 21:00:00,1.07839,1.07877,1.07826,1.07859,1119,1,0
2025-03-06 21:15:00,1.07858,1.07966,1.07832,1.07925,1261,1,0
2025-03-06 21:30:00,1.07924,1.08042,1.07906,1.08022,1074,1,0
2025-03-06 21:45:00,1.08022,1.08114,1.08015,1.08015,1414,1,0
2025-03-06 22:00:00,1.08015,1.08033,1.07991,1.08003,1299,1,0
2025-03-06 22:15:00,1.08003,1.0801,1.07957,1.07971,991,1,0
2025-03-06 22:30:00,1.07972,1.08009,1.07854,1.07875,955,1,0
2025-03-06 22:45:00,1.07874,1.07913,1.07859,1.07867,827,1,0
2025-03-06 23:00:00,1.07868,1.07903,1.07828,1.0783,446,1,0
2025-03-06 23:15:00,1.0783,1.07846,1.07749,1.07795,542,1,0
2025-03-06 23:30:00,1.07796,1.07832,1.07795,1.07832,391,1,0
2025-03-06 23:45:00,1.07833,1.07855,1.07825,1.0785,216,1,0
2025-03-07 00:00:00,1.0784,1.0787,1.07809,1.07845,331,4,0
2025-03-07 00:15:00,1.07853,1.07878,1.07811,1.07847,260,14,0
2025-03-07 00:30:00,1.07847,1.0789,1.07841,1.0788,140,12,0
2025-03-07 00:45:00,1.0788,1.07919,1.07879,1.07896,98,15,0
2025-03-07 01:00:00,1.07896,1.07939,1.07884,1.07934,276,1,0
2025-03-07 01:15:00,1.07938,1.07962,1.07927,1.07934,292,1,0
2025-03-07 01:30:00,1.07933,1.07942,1.07874,1.07897,262,1,0
2025-03-07 01:45:00,1.07896,1.07898,1.07843,1.07873,326,1,0
2025-03-07 02:00:00,1.07872,1.07953,1.07868,1.07936,633,1,0
2025-03-07 02:15:00,1.07935,1.07937,1.07887,1.07902,595,1,0
2025-03-07 02:30:00,1.07905,1.07942,1.07881,1.07911,602,1,0
2025-03-07 02:45:00,1.0791,1.0791,1.07874,1.07876,523,1,0
2025-03-07 03:00:00,1.07875,1.07929,1.07859,1.07895,791,1,0
2025-03-07 03:15:00,1.07895,1.07898,1.07812,1.07825,785,1,0
2025-03-07 03:30:00,1.07825,1.07879,1.07816,1.07875,804,1,0
2025-03-07 03:45:00,1.07876,1.07914,1.07875,1.079,707,1,0
2025-03-07 04:00:00,1.07903,1.07946,1.07844,1.07944,860,1,0
2025-03-07 04:15:00,1.07941,1.0796999999999999,1.07915,1.07947,682,1,0
2025-03-07 04:30:00,1.0795,1.07974,1.07912,1.07964,840,1,0
2025-03-07 04:45:00,1.07964,1.07994,1.07954,1.07993,538,1,0
2025-03-07 05:00:00,1.07992,1.08018,1.07964,1.08008,578,1,0
2025-03-07 05:15:00,1.08008,1.08067,1.08007,1.08064,742,1,0
2025-03-07 05:30:00,1.0806499999999999,1.08146,1.08059,1.0809,612,1,0
2025-03-07 05:45:00,1.08091,1.08092,1.08048,1.08056,512,1,0
2025-03-07 06:00:00,1.08054,1.08116,1.08053,1.08088,445,1,0
2025-03-07 06:15:00,1.08086,1.08086,1.08029,1.08067,386,1,0
2025-03-07 06:30:00,1.08067,1.0809,1.0806499999999999,1.08085,322,1,0
2025-03-07 06:45:00,1.08084,1.08133,1.08076,1.0813,432,1,0
2025-03-07 07:00:00,1.08128,1.08147,1.08075,1.08085,428,1,0
2025-03-07 07:15:00,1.08085,1.08109,1.0808,1.08097,410,1,0
2025-03-07 07:30:00,1.08096,1.08149,1.08095,1.08147,506,1,0
2025-03-07 07:45:00,1.0815,1.08176,1.08116,1.08133,733,1,0
2025-03-07 08:00:00,1.08134,1.0814300000000001,1.0808,1.08136,897,1,0
2025-03-07 08:15:00,1.08135,1.08198,1.08135,1.08178,753,1,0
2025-03-07 08:30:00,1.08175,1.08251,1.08166,1.08229,820,1,0
2025-03-07 08:45:00,1.08229,1.08251,1.08224,1.08234,610,1,0
2025-03-07 09:00:00,1.08234,1.08289,1.08199,1.0825,1475,1,0
2025-03-07 09:15:00,1.08247,1.0832,1.08239,1.08316,1097,1,0
2025-03-07 09:30:00,1.08316,1.0838,1.08271,1.0838,1410,1,0
2025-03-07 09:45:00,1.08379,1.08407,1.08288,1.08295,1236,1,0
2025-03-07 10:00:00,1.08297,1.08389,1.0826,1.08389,1734,1,0
2025-03-07 10:15:00,1.08388,1.0848,1.08366,1.08477,1387,1,0
2025-03-07 10:30:00,1.0848,1.08551,1.08464,1.08519,1526,1,0
2025-03-07 10:45:00,1.08517,1.08552,1.08439,1.08507,1447,1,0
2025-03-07 11:00:00,1.08507,1.08713,1.08444,1.08677,1936,1,0
2025-03-07 11:15:00,1.08677,1.0868,1.08577,1.08637,1740,1,0
2025-03-07 11:30:00,1.08637,1.08662,1.08575,1.08596,1227,1,0
2025-03-07 11:45:00,1.08595,1.08668,1.08583,1.08612,1219,1,0
2025-03-07 12:00:00,1.08609,1.08666,1.08574,1.08634,1245,1,0
2025-03-07 12:15:00,1.08634,1.0865,1.08598,1.08646,1090,1,0
2025-03-07 12:30:00,1.08646,1.08669,1.08608,1.0866,1474,1,0
2025-03-07 12:45:00,1.0866,1.08662,1.08577,1.08606,1269,1,0
2025-03-07 13:00:00,1.08597,1.08597,1.08452,1.08485,1262,1,0
2025-03-07 13:15:00,1.08485,1.08517,1.08455,1.08507,1021,1,0
2025-03-07 13:30:00,1.08506,1.08512,1.0845,1.08469,976,1,0
2025-03-07 13:45:00,1.08469,1.08556,1.08445,1.08494,1041,1,0
2025-03-07 14:00:00,1.08487,1.08529,1.08411,1.08463,1434,1,0
2025-03-07 14:15:00,1.08464,1.08506,1.08415,1.08434,1172,1,0
2025-03-07 14:30:00,1.08435,1.08513,1.08426,1.08505,1133,1,0
2025-03-07 14:45:00,1.08507,1.08571,1.08458,1.08544,1613,1,0
2025-03-07 15:00:00,1.08542,1.08583,1.08494,1.08544,1593,1,0
2025-03-07 15:15:00,1.08545,1.08615,1.08521,1.08561,1791,1,0
2025-03-07 15:30:00,1.08561,1.08887,1.0843,1.08691,4808,1,0
2025-03-07 15:45:00,1.08691,1.08725,1.08449,1.08449,3357,1,0
2025-03-07 16:00:00,1.08445,1.0866500000000001,1.08441,1.08574,3199,1,0
2025-03-07 16:15:00,1.08575,1.08708,1.0855299999999999,1.08674,2775,1,0
2025-03-07 16:30:00,1.0867499999999999,1.0882,1.08664,1.0869,2745,1,0
2025-03-07 16:45:00,1.08691,1.08691,1.08502,1.08537,2504,1,0
2025-03-07 17:00:00,1.08538,1.08586,1.0845,1.08532,2619,1,0
2025-03-07 17:15:00,1.08532,1.08623,1.08461,1.08512,2292,1,0
2025-03-07 17:30:00,1.08513,1.08521,1.08354,1.08426,2607,1,0
2025-03-07 17:45:00,1.08428,1.08866,1.08412,1.08701,3335,1,0
2025-03-07 18:00:00,1.08701,1.08727,1.08521,1.086,2019,1,0
2025-03-07 18:15:00,1.086,1.08647,1.08459,1.08464,1530,1,0
2025-03-07 18:30:00,1.08464,1.08529,1.08375,1.08524,1892,1,0
2025-03-07 18:45:00,1.08524,1.08589,1.08491,1.08586,1634,1,0
2025-03-07 19:00:00,1.08587,1.08643,1.0847,1.08537,2406,1,0
2025-03-07 19:15:00,1.08536,1.08539,1.08382,1.08489,1468,1,0
2025-03-07 19:30:00,1.08488,1.08488,1.08344,1.08354,1661,1,0
2025-03-07 19:45:00,1.08354,1.08434,1.0832,1.08433,1641,1,0
2025-03-07 20:00:00,1.0843099999999999,1.08445,1.08308,1.08327,1472,1,0
2025-03-07 20:15:00,1.08327,1.08367,1.08258,1.08325,1294,1,0
2025-03-07 20:30:00,1.08325,1.08377,1.08279,1.08377,1060,1,0
2025-03-07 20:45:00,1.08376,1.08421,1.08334,1.084,1017,1,0
2025-03-07 21:00:00,1.084,1.08404,1.08333,1.08356,1346,1,0
2025-03-07 21:15:00,1.08356,1.08411,1.08349,1.08381,790,1,0
2025-03-07 21:30:00,1.08382,1.08434,1.08371,1.08418,913,1,0
2025-03-07 21:45:00,1.08417,1.08442,1.084,1.08426,1077,1,0
2025-03-07 22:00:00,1.08426,1.08456,1.084,1.08424,1132,1,0
2025-03-07 22:15:00,1.08423,1.08461,1.08407,1.08456,842,1,0
2025-03-07 22:30:00,1.08456,1.0848200000000001,1.08449,1.08451,655,1,0
2025-03-07 22:45:00,1.08451,1.08491,1.08435,1.08472,830,1,0
2025-03-07 23:00:00,1.08473,1.08511,1.0846,1.08495,546,1,0
2025-03-07 23:15:00,1.08494,1.08502,1.08397,1.08409,447,1,0
2025-03-07 23:30:00,1.08405,1.08414,1.08354,1.08357,386,1,0
2025-03-07 23:45:00,1.08354,1.08376,1.08346,1.08363,243,1,0
2025-03-10 00:00:00,1.08342,1.08366,1.08305,1.08366,21,3,0
2025-03-10 00:15:00,1.08366,1.08368,1.08296,1.08296,44,19,0
2025-03-10 00:30:00,1.08298,1.08376,1.08298,1.08374,178,3,0
2025-03-10 00:45:00,1.08376,1.08396,1.08365,1.08396,49,3,0
2025-03-10 01:00:00,1.08396,1.08593,1.08385,1.08564,526,1,0
2025-03-10 01:15:00,1.08562,1.08572,1.08443,1.0849,707,1,0
2025-03-10 01:30:00,1.08489,1.0855299999999999,1.08455,1.08474,697,1,0
2025-03-10 01:45:00,1.08471,1.0852,1.0845,1.08494,515,1,0
2025-03-10 02:00:00,1.08495,1.08611,1.08484,1.08611,956,1,0
2025-03-10 02:15:00,1.08612,1.08655,1.08612,1.08626,663,1,0
2025-03-10 02:30:00,1.08625,1.08628,1.08578,1.08605,459,1,0
2025-03-10 02:45:00,1.0860400000000001,1.08641,1.08576,1.086,561,1,0
2025-03-10 03:00:00,1.08601,1.08609,1.08532,1.08557,1063,1,0
2025-03-10 03:15:00,1.08557,1.08598,1.08528,1.08556,697,1,0
2025-03-10 03:30:00,1.08558,1.08648,1.08542,1.0862,617,1,0
2025-03-10 03:45:00,1.08619,1.08672,1.08619,1.08642,782,1,0
2025-03-10 04:00:00,1.08643,1.08712,1.0864,1.08669,927,1,0
2025-03-10 04:15:00,1.08669,1.08693,1.08602,1.08613,797,1,0
2025-03-10 04:30:00,1.08612,1.08638,1.0856,1.08568,819,1,0
2025-03-10 04:45:00,1.08569,1.0858,1.08526,1.08529,963,1,0
2025-03-10 05:00:00,1.08529,1.08558,1.08461,1.08481,960,1,0
2025-03-10 05:15:00,1.08481,1.08487,1.0846,1.08466,736,1,0
2025-03-10 05:30:00,1.08469,1.0849199999999999,1.08424,1.08428,656,1,0
2025-03-10 05:45:00,1.08426,1.08426,1.08358,1.0836999999999999,747,1,0
2025-03-10 06:00:00,1.08369,1.08385,1.08343,1.08357,856,1,0
2025-03-10 06:15:00,1.08354,1.08371,1.08313,1.0833,514,1,0
2025-03-10 06:30:00,1.0833,1.08349,1.08315,1.08346,438,1,0
2025-03-10 06:45:00,1.08346,1.08382,1.08302,1.08316,539,1,0
2025-03-10 07:00:00,1.08316,1.08359,1.08312,1.08353,386,1,0
2025-03-10 07:15:00,1.08353,1.08376,1.08353,1.08366,338,1,0
2025-03-10 07:30:00,1.08365,1.08368,1.08329,1.08346,347,1,0
2025-03-10 07:45:00,1.08344,1.08354,1.08302,1.08306,397,1,0
2025-03-10 08:00:00,1.08304,1.08324,1.08279,1.08311,627,1,0
2025-03-10 08:15:00,1.0831,1.08318,1.0828,1.08302,545,1,0
2025-03-10 08:30:00,1.08302,1.08348,1.0829,1.08342,559,1,0
2025-03-10 08:45:00,1.08341,1.08357,1.08305,1.0835,619,1,0
2025-03-10 09:00:00,1.0835,1.08411,1.08345,1.08398,689,1,0
2025-03-10 09:15:00,1.08397,1.08447,1.0839,1.08423,1060,1,0
2025-03-10 09:30:00,1.08422,1.08444,1.08374,1.08408,868,1,0
2025-03-10 09:45:00,1.08407,1.08417,1.08344,1.08372,894,1,0
2025-03-10 10:00:00,1.08372,1.0844,1.08332,1.0836999999999999,1423,1,0
2025-03-10 10:15:00,1.08375,1.08384,1.08301,1.08335,967,1,0
2025-03-10 10:30:00,1.08334,1.08382,1.08305,1.08382,1436,1,0
2025-03-10 10:45:00,1.08381,1.08391,1.08111,1.08223,1854,1,0
2025-03-10 11:00:00,1.08229,1.08244,1.08086,1.08109,2461,1,0
