time,open,high,low,close,tick_volume,spread,real_volume
2024-09-13 15:45:00,1.10869,1.10936,1.10829,1.1093,1140,1,0
2024-09-13 16:00:00,1.10932,1.11019,1.10924,1.10991,1404,1,0
2024-09-13 16:15:00,1.10992,1.10997,1.10916,1.10933,1643,1,0
2024-09-13 16:30:00,1.10934,1.10961,1.10909,1.10915,1751,1,0
2024-09-13 16:45:00,1.10916,1.10957,1.10879,1.10944,1619,1,0
2024-09-13 17:00:00,1.10943,1.10952,1.10855,1.10905,2132,1,0
2024-09-13 17:15:00,1.10903,1.10942,1.10872,1.10908,1817,1,0
2024-09-13 17:30:00,1.10908,1.10943,1.1088,1.10932,1585,1,0
2024-09-13 17:45:00,1.10932,1.10933,1.10845,1.1089,1729,1,0
2024-09-13 18:00:00,1.10891,1.10919,1.10856,1.10868,1382,1,0
2024-09-13 18:15:00,1.10869,1.10901,1.10837,1.10875,1197,1,0
2024-09-13 18:30:00,1.10874,1.10879,1.10826,1.10833,779,1,0
2024-09-13 18:45:00,1.10833,1.10864,1.1082,1.10844,692,1,0
2024-09-13 19:00:00,1.10845,1.1085099999999999,1.10787,1.10815,1037,1,0
2024-09-13 19:15:00,1.10815,1.10834,1.10787,1.10821,893,1,0
2024-09-13 19:30:00,1.10824,1.10825,1.1077,1.10774,714,1,0
2024-09-13 19:45:00,1.10775,1.1084100000000001,1.10772,1.1084,651,1,0
2024-09-13 20:00:00,1.1084100000000001,1.1086,1.10815,1.10831,716,1,0
2024-09-13 20:15:00,1.10832,1.1085,1.10821,1.10835,449,1,0
2024-09-13 20:30:00,1.10835,1.10842,1.1081,1.1082,423,1,0
2024-09-13 20:45:00,1.10819,1.10828,1.10803,1.10817,468,1,0
2024-09-13 21:00:00,1.10816,1.10835,1.10806,1.10832,506,1,0
2024-09-13 21:15:00,1.10832,1.10847,1.10817,1.10836,505,1,0
2024-09-13 21:30:00,1.10836,1.10837,1.10803,1.10812,470,1,0
2024-09-13 21:45:00,1.10811,1.10815,1.10767,1.10781,680,1,0
2024-09-13 22:00:00,1.1078000000000001,1.10783,1.10761,1.10782,448,1,0
2024-09-13 22:15:00,1.10783,1.10814,1.10783,1.10802,310,1,0
2024-09-13 22:30:00,1.10802,1.10803,1.10774,1.10776,446,1,0
2024-09-13 22:45:00,1.10774,1.10783,1.10765,1.10779,610,1,0
2024-09-13 23:00:00,1.1078000000000001,1.10783,1.10762,1.10763,184,1,0
2024-09-13 23:15:00,1.10765,1.10773,1.10745,1.10751,192,1,0
2024-09-13 23:30:00,1.10752,1.10759,1.10733,1.10736,271,1,0
2024-09-13 23:45:00,1.10735,1.10749,1.1072899999999999,1.10745,289,1,0
2024-09-16 00:00:00,1.10779,1.10779,1.10753,1.10753,37,33,0
2024-09-16 00:15:00,1.10754,1.10759,1.10745,1.10748,279,38,0
2024-09-16 00:30:00,1.10748,1.10767,1.1074,1.10756,155,14,0
2024-09-16 00:45:00,1.10755,1.10766,1.10753,1.10754,60,25,0
2024-09-16 01:00:00,1.10758,1.10821,1.10756,1.1081,357,1,0
2024-09-16 01:15:00,1.1081,1.10864,1.10809,1.10862,312,1,0
2024-09-16 01:30:00,1.10862,1.10872,1.10855,1.10869,266,1,0
2024-09-16 01:45:00,1.10868,1.10874,1.10857,1.10869,185,1,0
2024-09-16 02:00:00,1.1087,1.10872,1.10849,1.10856,198,1,0
2024-09-16 02:15:00,1.10857,1.1088,1.10857,1.10871,121,1,0
2024-09-16 02:30:00,1.10872,1.10896,1.10871,1.10893,236,1,0
2024-09-16 02:45:00,1.10892,1.10895,1.10872,1.10875,332,1,0
2024-09-16 03:00:00,1.10874,1.10905,1.10872,1.10895,446,1,0
2024-09-16 03:15:00,1.10894,1.10916,1.10893,1.10909,275,1,0
2024-09-16 03:30:00,1.10909,1.10922,1.10905,1.1091199999999999,338,1,0
2024-09-16 03:45:00,1.1091,1.10924,1.10894,1.10895,384,1,0
2024-09-16 04:00:00,1.10895,1.10914,1.10879,1.1090200000000001,381,1,0
2024-09-16 04:15:00,1.10901,1.10925,1.10894,1.1092,309,1,0
2024-09-16 04:30:00,1.1092,1.10927,1.10889,1.10889,379,1,0
2024-09-16 04:45:00,1.10889,1.10896,1.10875,1.10879,239,1,0
2024-09-16 05:00:00,1.10879,1.10892,1.10869,1.10871,233,1,0
2024-09-16 05:15:00,1.1087,1.10891,1.10867,1.10881,189,1,0
2024-09-16 05:30:00,1.10881,1.10891,1.10869,1.10889,268,1,0
2024-09-16 05:45:00,1.10889,1.10911,1.10885,1.10891,213,1,0
2024-09-16 06:00:00,1.10891,1.10906,1.1088,1.109,203,1,0
2024-09-16 06:15:00,1.109,1.10979,1.10899,1.1097,331,1,0
2024-09-16 06:30:00,1.10971,1.11001,1.10971,1.10995,477,1,0
2024-09-16 06:45:00,1.10996,1.11048,1.1099,1.11041,594,1,0
2024-09-16 07:00:00,1.11039,1.11048,1.11021,1.11045,430,1,0
2024-09-16 07:15:00,1.11045,1.11048,1.11001,1.11009,393,1,0
2024-09-16 07:30:00,1.11008,1.11009,1.10976,1.10979,269,1,0
2024-09-16 07:45:00,1.10983,1.10988,1.1097,1.10972,190,1,0
2024-09-16 08:00:00,1.10971,1.10993,1.1096300000000001,1.10964,315,1,0
2024-09-16 08:15:00,1.10964,1.10975,1.10964,1.10971,198,1,0
2024-09-16 08:30:00,1.10971,1.10972,1.10957,1.10969,240,1,0
2024-09-16 08:45:00,1.10969,1.10996,1.10969,1.10983,295,1,0
2024-09-16 09:00:00,1.10985,1.11018,1.10976,1.10993,629,1,0
2024-09-16 09:15:00,1.10991,1.11045,1.10982,1.11022,612,1,0
2024-09-16 09:30:00,1.11022,1.11096,1.11021,1.11077,748,1,0
2024-09-16 09:45:00,1.11079,1.11159,1.11069,1.1114600000000001,805,1,0
2024-09-16 10:00:00,1.11138,1.11139,1.11097,1.11117,992,1,0
2024-09-16 10:15:00,1.1112,1.11127,1.11096,1.11106,791,1,0
2024-09-16 10:30:00,1.11106,1.11198,1.11106,1.11186,747,1,0
2024-09-16 10:45:00,1.11187,1.112,1.11132,1.1115,827,1,0
2024-09-16 11:00:00,1.11149,1.11192,1.11139,1.11188,781,1,0
2024-09-16 11:15:00,1.11188,1.11232,1.11184,1.11226,739,1,0
2024-09-16 11:30:00,1.11227,1.11232,1.11194,1.11215,842,1,0
2024-09-16 11:45:00,1.11216,1.11262,1.11199,1.11228,866,1,0
2024-09-16 12:00:00,1.11229,1.11291,1.11194,1.11281,1068,1,0
2024-09-16 12:15:00,1.1128,1.11289,1.11254,1.1128,701,1,0
2024-09-16 12:30:00,1.1128,1.11289,1.11213,1.11221,696,1,0
2024-09-16 12:45:00,1.11222,1.11234,1.11181,1.11206,683,1,0
2024-09-16 13:00:00,1.11205,1.11258,1.11203,1.11243,604,1,0
2024-09-16 13:15:00,1.11242,1.11278,1.11242,1.11266,519,1,0
2024-09-16 13:30:00,1.11267,1.11282,1.11209,1.11209,643,1,0
2024-09-16 13:45:00,1.1121,1.11232,1.11201,1.11221,599,1,0
2024-09-16 14:00:00,1.11221,1.11258,1.11194,1.11198,658,1,0
2024-09-16 14:15:00,1.11197,1.11214,1.1116,1.1120700000000001,636,1,0
2024-09-16 14:30:00,1.11206,1.11255,1.11201,1.11235,625,1,0
2024-09-16 14:45:00,1.11235,1.1125,1.1121,1.11237,618,1,0
2024-09-16 15:00:00,1.1124,1.11287,1.11235,1.11265,756,1,0
2024-09-16 15:15:00,1.11266,1.113,1.11238,1.11294,926,1,0
2024-09-16 15:30:00,1.11289,1.11328,1.11165,1.11201,1759,1,0
2024-09-16 15:45:00,1.112,1.11253,1.11199,1.11249,1357,1,0
2024-09-16 16:00:00,1.1125099999999999,1.1127,1.11228,1.11265,1204,1,0
2024-09-16 16:15:00,1.11266,1.11314,1.11242,1.11306,1214,1,0
2024-09-16 16:30:00,1.11305,1.11377,1.11302,1.11322,1426,1,0
2024-09-16 16:45:00,1.11322,1.11323,1.11265,1.11295,1367,1,0
2024-09-16 17:00:00,1.11299,1.11301,1.11205,1.11248,1377,1,0
2024-09-16 17:15:00,1.11247,1.11285,1.11245,1.11278,1057,1,0
2024-09-16 17:30:00,1.11279,1.11307,1.11188,1.11194,1071,1,0
2024-09-16 17:45:00,1.11199,1.11252,1.11181,1.11239,1145,1,0
2024-09-16 18:00:00,1.11238,1.11239,1.11192,1.11217,962,1,0
2024-09-16 18:15:00,1.11218,1.11244,1.11203,1.11231,847,1,0
2024-09-16 18:30:00,1.11237,1.1124,1.11167,1.11204,735,1,0
2024-09-16 18:45:00,1.11203,1.11227,1.1117,1.11226,777,1,0
2024-09-16 19:00:00,1.11227,1.1126800000000001,1.11209,1.11211,875,1,0
2024-09-16 19:15:00,1.1121,1.11245,1.11195,1.11242,753,1,0
2024-09-16 19:30:00,1.11242,1.1128,1.11238,1.11279,636,1,0
2024-09-16 19:45:00,1.11279,1.11302,1.11259,1.11289,649,1,0
2024-09-16 20:00:00,1.1129,1.113,1.11239,1.11239,582,1,0
2024-09-16 20:15:00,1.11239,1.11256,1.1121,1.11224,563,1,0
2024-09-16 20:30:00,1.11223,1.11225,1.11162,1.11201,634,1,0
2024-09-16 20:45:00,1.11201,1.11241,1.11182,1.11235,665,1,0
2024-09-16 21:00:00,1.11237,1.11245,1.11205,1.11208,720,1,0
2024-09-16 21:15:00,1.11208,1.11235,1.11201,1.11232,456,1,0
2024-09-16 21:30:00,1.11233,1.11245,1.11222,1.11223,343,1,0
2024-09-16 21:45:00,1.11222,1.11228,1.11198,1.11208,613,1,0
2024-09-16 22:00:00,1.11209,1.11225,1.11192,1.11193,479,1,0
2024-09-16 22:15:00,1.11193,1.11231,1.11187,1.11217,378,1,0
2024-09-16 22:30:00,1.11217,1.11267,1.11213,1.11258,485,1,0
2024-09-16 22:45:00,1.11259,1.11299,1.11257,1.11289,556,1,0
2024-09-16 23:00:00,1.1129,1.11303,1.1128,1.11293,300,1,0
2024-09-16 23:15:00,1.11293,1.11303,1.11286,1.11298,268,1,0
2024-09-16 23:30:00,1.11298,1.1133,1.11296,1.11327,248,1,0
2024-09-16 23:45:00,1.11326,1.11336,1.11322,1.1133,160,1,0
2024-09-17 00:00:00,1.11319,1.11322,1.11307,1.11318,30,7,0
2024-09-17 00:15:00,1.11315,1.11322,1.11306,1.11319,70,4,0
2024-09-17 00:30:00,1.11313,1.11315,1.11303,1.11309,83,5,0
2024-09-17 00:45:00,1.11311,1.11313,1.11306,1.11307,62,9,0
2024-09-17 01:00:00,1.11305,1.11311,1.11279,1.11295,161,1,0
2024-09-17 01:15:00,1.11296,1.11297,1.11281,1.11289,163,1,0
2024-09-17 01:30:00,1.11288,1.1129,1.11277,1.11282,112,1,0
2024-09-17 01:45:00,1.11282,1.11288,1.11269,1.11273,155,1,0
2024-09-17 02:00:00,1.11275,1.11286,1.11247,1.11248,275,1,0
2024-09-17 02:15:00,1.11249,1.11269,1.11233,1.11269,350,1,0
2024-09-17 02:30:00,1.1126800000000001,1.11287,1.11265,1.11284,205,1,0
2024-09-17 02:45:00,1.11284,1.113,1.11278,1.11292,239,1,0
2024-09-17 03:00:00,1.11293,1.11313,1.11284,1.11294,522,1,0
2024-09-17 03:15:00,1.11295,1.113,1.1126,1.11274,416,1,0
2024-09-17 03:30:00,1.11275,1.11293,1.11243,1.11243,432,1,0
2024-09-17 03:45:00,1.11243,1.11243,1.1122,1.1123,469,1,0
2024-09-17 04:00:00,1.11228,1.11258,1.11227,1.11248,400,1,0
2024-09-17 04:15:00,1.11248,1.11254,1.11236,1.11237,312,1,0
2024-09-17 04:30:00,1.11237,1.11276,1.11237,1.1126800000000001,355,1,0
2024-09-17 04:45:00,1.1126800000000001,1.11296,1.11254,1.11279,363,1,0
2024-09-17 05:00:00,1.11278,1.11293,1.11271,1.11282,357,1,0
2024-09-17 05:15:00,1.11283,1.11292,1.11249,1.11287,306,1,0
2024-09-17 05:30:00,1.11288,1.11296,1.11279,1.11289,223,1,0
2024-09-17 05:45:00,1.11289,1.11298,1.11272,1.11272,214,1,0
2024-09-17 06:00:00,1.11272,1.11274,1.11235,1.11261,237,1,0
